timestamp (ns), n, T_wf(00), T_wf(01), T_wf(02), T_wf(03), T_wf(10), T_wf(11), T_wf(12), T_wf(13), T_wf(20), T_wf(21), T_wf(22), T_wf(23)
1686751192177723136,3402,0.99997,0.00626,0.00346,4627563.51370,-0.00713,0.83287,0.55342,119276.07910,0.00058,-0.55343,0.83289,4373287.11110
1686751192202723072,3403,0.99996,0.00938,0.00075,4627563.49860,-0.00822,0.83216,0.55448,119276.06080,0.00458,-0.55446,0.83220,4373287.12880
1686751192227723008,3404,0.99991,0.01282,0.00277,4627563.48250,-0.01219,0.83075,0.55651,119276.04150,0.00483,-0.55650,0.83083,4373287.14510
1686751192252722944,3405,0.99989,0.01337,0.00644,4627563.46590,-0.01469,0.82943,0.55842,119276.02190,0.00212,-0.55845,0.82953,4373287.16090
1686751192277723136,3406,0.99986,0.01304,0.01073,4627563.44990,-0.01681,0.82878,0.55932,119276.00240,-0.00159,-0.55942,0.82888,4373287.17740
1686751192302723072,3407,0.99981,0.01125,0.01585,4627563.43500,-0.01820,0.82875,0.55932,119275.98340,-0.00685,-0.55951,0.82880,4373287.19490
1686751192327723008,3408,0.99979,0.00739,0.01889,4627563.42050,-0.01669,0.82870,0.55944,119275.96540,-0.01152,-0.55964,0.82865,4373287.21330
1686751192352723200,3409,0.99978,0.00359,0.02084,4627563.40560,-0.01465,0.82844,0.55988,119275.94800,-0.01525,-0.56006,0.82831,4373287.23180
1686751192377722880,3410,0.99977,0.00168,0.02144,4627563.39030,-0.01341,0.82823,0.56023,119275.93090,-0.01682,-0.56039,0.82806,4373287.25020
1686751192402723072,3411,0.99977,0.00168,0.02152,4627563.37470,-0.01345,0.82826,0.56018,119275.91360,-0.01688,-0.56034,0.82809,4373287.26800
1686751192427723264,3412,0.99975,0.00226,0.02229,4627563.35970,-0.01438,0.82784,0.56079,119275.89580,-0.01719,-0.56097,0.82766,4373287.28570
1686751192452722944,3413,0.99975,0.00358,0.02217,4627563.34490,-0.01544,0.82668,0.56246,119275.87730,-0.01632,-0.56266,0.82652,4373287.30310
1686751192477723136,3414,0.99976,0.00552,0.02106,4627563.32990,-0.01647,0.82430,0.56591,119275.85810,-0.01423,-0.56612,0.82420,4373287.32060
1686751192502723072,3415,0.99977,0.00616,0.02051,4627563.31470,-0.01676,0.82098,0.57070,119275.83880,-0.01332,-0.57092,0.82090,4373287.33810
1686751192527723008,3416,0.99975,0.00505,0.02182,4627563.29830,-0.01669,0.81776,0.57531,119275.81940,-0.01494,-0.57553,0.81764,4373287.35480
1686751192552723200,3417,0.99974,0.00514,0.02206,4627563.28020,-0.01697,0.81492,0.57933,119275.79960,-0.01500,-0.57955,0.81480,4373287.37060
1686751192577723136,3418,0.99976,0.00910,0.02013,4627563.26220,-0.01913,0.81270,0.58236,119275.77880,-0.01106,-0.58261,0.81268,4373287.38710
1686751192602723072,3419,0.99976,0.01439,0.01651,4627563.24550,-0.02133,0.81134,0.58418,119275.75760,-0.00498,-0.58439,0.81146,4373287.40510
1686751192627723008,3420,0.99976,0.01663,0.01447,4627563.22960,-0.02196,0.81067,0.58510,119275.73660,-0.00200,-0.58527,0.81083,4373287.42350
1686751192652723200,3421,0.99980,0.01448,0.01367,4627563.21340,-0.01975,0.80986,0.58629,119275.71670,-0.00258,-0.58644,0.80999,4373287.44150
1686751192677723136,3422,0.99982,0.01291,0.01407,4627563.19790,-0.01871,0.80921,0.58722,119275.69750,-0.00380,-0.58738,0.80931,4373287.45970
1686751192702723072,3423,0.99981,0.01383,0.01337,4627563.18310,-0.01905,0.80889,0.58765,119275.67840,-0.00268,-0.58780,0.80900,4373287.47850
1686751192727723008,3424,0.99984,0.01472,0.01000,4627563.16850,-0.01779,0.80854,0.58818,119275.65960,0.00058,-0.58826,0.80867,4373287.49730
1686751192752722944,3425,0.99985,0.01492,0.00832,4627563.15360,-0.01696,0.80793,0.58904,119275.64080,0.00207,-0.58909,0.80806,4373287.51510
1686751192777723136,3426,0.99985,0.01499,0.00812,4627563.13860,-0.01689,0.80698,0.59034,119275.62220,0.00229,-0.59039,0.80711,4373287.53240
1686751192802723072,3427,0.99987,0.01461,0.00734,4627563.12360,-0.01612,0.80546,0.59243,119275.60380,0.00274,-0.59247,0.80559,4373287.54950
1686751192827723008,3428,0.99988,0.01487,0.00493,4627563.10840,-0.01489,0.80339,0.59527,119275.58500,0.00489,-0.59527,0.80351,4373287.56680
1686751192852723200,3429,0.99990,0.01415,0.00147,4627563.09300,-0.01222,0.80102,0.59852,119275.56620,0.00729,-0.59847,0.80111,4373287.58420
1686751192877722880,3430,0.99992,0.01283,0.00002,4627563.07750,-0.01026,0.79855,0.60183,119275.54740,0.00771,-0.60179,0.79862,4373287.60130
1686751192902723072,3431,0.99992,0.01234,0.00003,4627563.06160,-0.00985,0.79632,0.60480,119275.52830,0.00744,-0.60475,0.79638,4373287.61810
1686751192927723264,3432,0.99992,0.01279,-0.00253,4627563.04550,-0.00863,0.79472,0.60692,119275.50860,0.00977,-0.60684,0.79476,4373287.63500
1686751192952722944,3433,0.99991,0.01302,-0.00425,4627563.02910,-0.00774,0.79341,0.60864,119275.48860,0.01129,-0.60855,0.79344,4373287.65160
1686751192977723136,3434,0.99991,0.01322,-0.00173,4627563.01350,-0.00942,0.79215,0.61025,119275.46850,0.00944,-0.61018,0.79221,4373287.66790
1686751193002723072,3435,0.99992,0.01184,0.00336,4627562.99870,-0.01142,0.79055,0.61229,119275.44850,0.00459,-0.61228,0.79063,4373287.68390
1686751193027723008,3436,0.99993,0.00915,0.00689,4627562.98420,-0.01145,0.78859,0.61481,119275.42840,0.00019,-0.61485,0.78864,4373287.70010
1686751193052723200,3437,0.99995,0.00723,0.00712,4627562.96960,-0.01008,0.78606,0.61807,119275.40800,-0.00113,-0.61811,0.78609,4373287.71680
1686751193077723136,3438,0.99995,0.00825,0.00497,4627562.95460,-0.00955,0.78299,0.62196,119275.38730,0.00124,-0.62198,0.78303,4373287.73370
1686751193102723072,3439,0.99993,0.01150,0.00107,4627562.93920,-0.00964,0.77984,0.62590,119275.36620,0.00636,-0.62587,0.77990,4373287.75100
1686751193127723008,3440,0.99990,0.01400,-0.00246,4627562.92350,-0.00933,0.77690,0.62956,119275.34510,0.01072,-0.62947,0.77695,4373287.76820
1686751193152723200,3441,0.99989,0.01421,-0.00512,4627562.90740,-0.00776,0.77385,0.63332,119275.32430,0.01296,-0.63321,0.77387,4373287.78530
1686751193177723136,3442,0.99991,0.01106,-0.00794,4627562.89170,-0.00346,0.77065,0.63725,119275.30440,0.01316,-0.63716,0.77062,4373287.80320
1686751193202723072,3443,0.99993,0.00678,-0.00921,4627562.87690,0.00069,0.76803,0.64042,119275.28500,0.01142,-0.64038,0.76797,4373287.82160
1686751193227723008,3444,0.99996,0.00008,-0.00886,4627562.86270,0.00563,0.76586,0.64299,119275.26660,0.00684,-0.64301,0.76583,4373287.84030
1686751193252722944,3445,0.99992,-0.00920,-0.00810,4627562.84900,0.01226,0.76335,0.64586,119275.24950,0.00024,-0.64591,0.76341,4373287.85880
1686751193277723136,3446,0.99982,-0.01777,-0.00658,4627562.83560,0.01779,0.76059,0.64899,119275.23270,-0.00653,-0.64899,0.76077,4373287.87690
1686751193302723072,3447,0.99960,-0.02756,-0.00620,4627562.82180,0.02493,0.75746,0.65241,119275.21640,-0.01328,-0.65231,0.75784,4373287.89430
1686751193327723008,3448,0.99932,-0.03631,-0.00634,4627562.80730,0.03157,0.75422,0.65586,119275.19980,-0.01903,-0.65562,0.75485,4373287.91100
1686751193352723200,3449,0.99921,-0.03952,-0.00455,4627562.79310,0.03273,0.75175,0.65863,119275.18210,-0.02261,-0.65826,0.75245,4373287.92700
1686751193377722880,3450,0.99919,-0.04024,-0.00275,4627562.77890,0.03201,0.74970,0.66100,119275.16310,-0.02454,-0.66055,0.75038,4373287.94260
1686751193402723072,3451,0.99924,-0.03899,-0.00048,4627562.76480,0.02949,0.74754,0.66356,119275.14240,-0.02551,-0.66307,0.74812,4373287.95740
1686751193427723264,3452,0.99938,-0.03510,0.00302,4627562.75160,0.02417,0.74564,0.66591,119275.12000,-0.02563,-0.66542,0.74603,4373287.97190
1686751193452722944,3453,0.99942,-0.03318,0.00750,4627562.73910,0.01967,0.74348,0.66847,119275.09700,-0.02775,-0.66794,0.74370,4373287.98650
1686751193477723136,3454,0.99938,-0.03184,0.01490,4627562.72680,0.01359,0.74075,0.67164,119275.07340,-0.03243,-0.67103,0.74072,4373288.00050
1686751193502723072,3455,0.99929,-0.03243,0.01926,4627562.71330,0.01095,0.73803,0.67468,119275.05020,-0.03610,-0.67399,0.73786,4373288.01430
1686751193527723008,3456,0.99932,-0.03215,0.01805,4627562.69860,0.01143,0.73561,0.67731,119275.02750,-0.03506,-0.67664,0.73547,4373288.02890
1686751193552723200,3457,0.99950,-0.02940,0.01197,4627562.68300,0.01345,0.73370,0.67934,119275.00540,-0.02875,-0.67883,0.73373,4373288.04460
1686751193577723136,3458,0.99965,-0.02621,0.00280,4627562.66700,0.01730,0.73263,0.68041,119274.98420,-0.01989,-0.68012,0.73283,4373288.06160
1686751193602723072,3459,0.99966,-0.02583,-0.00454,4627562.65240,0.02200,0.73147,0.68152,119274.96420,-0.01428,-0.68139,0.73178,4373288.07970
1686751193627723008,3460,0.99949,-0.03091,-0.00748,4627562.63940,0.02768,0.72948,0.68344,119274.94570,-0.01566,-0.68330,0.72997,4373288.09830
1686751193652723200,3461,0.99921,-0.03912,-0.00644,4627562.62710,0.03289,0.72694,0.68592,119274.92770,-0.02215,-0.68559,0.72765,4373288.11680
1686751193677723136,3462,0.99891,-0.04644,-0.00539,4627562.61410,0.03736,0.72378,0.68902,119274.90920,-0.02810,-0.68847,0.72472,4373288.13450
1686751193702723072,3463,0.99881,-0.04815,-0.00757,4627562.59980,0.03995,0.71986,0.69297,119274.88900,-0.02792,-0.69245,0.72093,4373288.15150
1686751193727723008,3464,0.99890,-0.04518,-0.01265,4627562.58480,0.04118,0.71493,0.69798,119274.86680,-0.02250,-0.69773,0.71600,4373288.16830
1686751193752722944,3465,0.99913,-0.03819,-0.01650,4627562.57030,0.03873,0.70941,0.70373,119274.84270,-0.01517,-0.70376,0.71028,4373288.18500
1686751193777723136,3466,0.99924,-0.03380,-0.01918,4627562.55530,0.03741,0.70332,0.70989,119274.81760,-0.01051,-0.71007,0.70405,4373288.20140
1686751193802723072,3467,0.99924,-0.03272,-0.02124,4627562.53970,0.03804,0.69758,0.71549,119274.79210,-0.00859,-0.71576,0.69830,4373288.21770
1686751193827723008,3468,0.99924,-0.03138,-0.02324,4627562.52430,0.03852,0.69413,0.71882,119274.76630,-0.00643,-0.71917,0.69481,4373288.23470
1686751193852723200,3469,0.99929,-0.02929,-0.02362,4627562.51020,0.03733,0.69371,0.71929,119274.74070,-0.00468,-0.71966,0.69431,4373288.25270
1686751193877722880,3470,0.99938,-0.02790,-0.02169,4627562.49640,0.03498,0.69441,0.71873,119274.71550,-0.00499,-0.71904,0.69495,4373288.27030
1686751193902723072,3471,0.99939,-0.02932,-0.01905,4627562.48260,0.03407,0.69464,0.71855,119274.69090,-0.00783,-0.71876,0.69521,4373288.28710
1686751193927723264,3472,0.99928,-0.03464,-0.01545,4627562.46880,0.03517,0.69393,0.71918,119274.66730,-0.01419,-0.71921,0.69465,4373288.30290
1686751193952722944,3473,0.99908,-0.04194,-0.00901,4627562.45510,0.03557,0.69279,0.72026,119274.64440,-0.02397,-0.71992,0.69365,4373288.31790
1686751193977723136,3474,0.99890,-0.04672,-0.00296,4627562.44140,0.03448,0.69139,0.72166,119274.62140,-0.03167,-0.72097,0.69224,4373288.33250
1686751194002723072,3475,0.99900,-0.04460,-0.00348,4627562.42780,0.03330,0.68938,0.72363,119274.59770,-0.02988,-0.72302,0.69018,4373288.34760
1686751194027723008,3476,0.99923,-0.03777,-0.01024,4627562.41480,0.03341,0.68717,0.72573,119274.57390,-0.02037,-0.72551,0.68790,4373288.36370
1686751194052723200,3477,0.99941,-0.02998,-0.01657,4627562.40250,0.03264,0.68669,0.72622,119274.55050,-0.01040,-0.72633,0.68726,4373288.38010
1686751194077723136,3478,0.99947,-0.02688,-0.01813,4627562.38990,0.03165,0.68690,0.72607,119274.52780,-0.00706,-0.72626,0.68739,4373288.39520
1686751194102723072,3479,0.99955,-0.02636,-0.01434,4627562.37640,0.02852,0.68598,0.72706,119274.50500,-0.00933,-0.72714,0.68643,4373288.40820
1686751194127723008,3480,0.99961,-0.02681,-0.00808,4627562.36270,0.02425,0.68410,0.72899,119274.48160,-0.01402,-0.72890,0.68448,4373288.42030
1686751194152723200,3481,0.99962,-0.02709,-0.00419,4627562.35000,0.02155,0.68205,0.73099,119274.45780,-0.01695,-0.73080,0.68238,4373288.43340
1686751194177723136,3482,0.99955,-0.02936,-0.00538,4627562.33780,0.02390,0.67919,0.73358,119274.43470,-0.01788,-0.73338,0.67959,4373288.44810
1686751194202723072,3483,0.99940,-0.03387,-0.00724,4627562.32540,0.02825,0.67633,0.73606,119274.41270,-0.02004,-0.73582,0.67688,4373288.46370
1686751194227723008,3484,0.99925,-0.03755,-0.00959,4627562.31250,0.03242,0.67441,0.73764,119274.39150,-0.02123,-0.73740,0.67512,4373288.47990
1686751194252722944,3485,0.99918,-0.03824,-0.01356,4627562.29880,0.03579,0.67306,0.73873,119274.37020,-0.01912,-0.73860,0.67387,4373288.49590
1686751194277723136,3486,0.99918,-0.03613,-0.01847,4627562.28520,0.03795,0.67143,0.74009,119274.34860,-0.01434,-0.74018,0.67225,4373288.51150
1686751194302723072,3487,0.99905,-0.03705,-0.02304,4627562.27250,0.04191,0.66819,0.74281,119274.32750,-0.01212,-0.74307,0.66911,4373288.52680
1686751194327723008,3488,0.99895,-0.03886,-0.02413,4627562.26150,0.04386,0.66383,0.74660,119274.30680,-0.01300,-0.74688,0.66484,4373288.54210
1686751194352723200,3489,0.99893,-0.04059,-0.02238,4627562.25190,0.04360,0.65907,0.75082,119274.28630,-0.01573,-0.75099,0.66013,4373288.55750
1686751194377722880,3490,0.99893,-0.04164,-0.01994,4627562.24220,0.04233,0.65360,0.75565,119274.26540,-0.01844,-0.75569,0.65467,4373288.57180
1686751194402723072,3491,0.99890,-0.04347,-0.01740,4627562.23140,0.04143,0.64721,0.76119,119274.24430,-0.02182,-0.76107,0.64830,4373288.58450
1686751194427723264,3492,0.99880,-0.04646,-0.01521,4627562.22000,0.04148,0.64092,0.76649,119274.22320,-0.02586,-0.76620,0.64208,4373288.59630
1686751194452722944,3493,0.99879,-0.04734,-0.01326,4627562.20930,0.04037,0.63594,0.77068,119274.20190,-0.02805,-0.77028,0.63709,4373288.60840
1686751194477723136,3494,0.99879,-0.04748,-0.01274,4627562.19970,0.03992,0.63221,0.77377,119274.18080,-0.02868,-0.77334,0.63334,4373288.62190
1686751194502723072,3495,0.99874,-0.04848,-0.01312,4627562.19060,0.04074,0.62927,0.77612,119274.15980,-0.02937,-0.77567,0.63045,4373288.63600
1686751194527723008,3496,0.99859,-0.05167,-0.01223,4627562.18050,0.04194,0.62633,0.77843,119274.13890,-0.03256,-0.77784,0.62761,4373288.64930
1686751194552723200,3497,0.99849,-0.05412,-0.00969,4627562.16920,0.04138,0.62369,0.78057,119274.11770,-0.03620,-0.77980,0.62499,4373288.66120
1686751194577723136,3498,0.99847,-0.05474,-0.00727,4627562.15720,0.03979,0.62202,0.78199,119274.09600,-0.03829,-0.78109,0.62325,4373288.67200
1686751194602723072,3499,0.99860,-0.05271,-0.00480,4627562.14590,0.03657,0.62160,0.78248,119274.07350,-0.03826,-0.78156,0.62266,4373288.68260
1686751194627723008,3500,0.99878,-0.04923,-0.00318,4627562.13670,0.03311,0.62103,0.78309,119274.05070,-0.03658,-0.78224,0.62190,4373288.69410
1686751194652723200,3501,0.99893,-0.04627,-0.00133,4627562.12920,0.02971,0.61893,0.78489,119274.02780,-0.03549,-0.78408,0.61964,4373288.70650
1686751194677723136,3502,0.99897,-0.04537,0.00303,4627562.12220,0.02553,0.61477,0.78829,119274.00530,-0.03763,-0.78740,0.61530,4373288.71840
1686751194702723072,3503,0.99874,-0.04968,0.00726,4627562.11420,0.02453,0.60903,0.79277,119273.98370,-0.04380,-0.79159,0.60948,4373288.72980
1686751194727723008,3504,0.99834,-0.05672,0.00990,4627562.10520,0.02634,0.60280,0.79745,119273.96310,-0.05120,-0.79587,0.60330,4373288.74100
1686751194752722944,3505,0.99799,-0.06260,0.00965,4627562.09560,0.02972,0.59746,0.80135,119273.94290,-0.05593,-0.79945,0.59812,4373288.75280
1686751194777723136,3506,0.99795,-0.06379,0.00505,4627562.08570,0.03388,0.59375,0.80394,119273.92250,-0.05429,-0.80212,0.59469,4373288.76560
1686751194802723072,3507,0.99816,-0.06054,-0.00144,4627562.07580,0.03703,0.59134,0.80557,119273.90150,-0.04791,-0.80415,0.59250,4373288.77930
1686751194827723008,3508,0.99828,-0.05797,-0.00825,4627562.06550,0.04085,0.58863,0.80737,119273.88030,-0.04195,-0.80632,0.58999,4373288.79310
1686751194852723200,3509,0.99834,-0.05651,-0.01098,4627562.05500,0.04203,0.58525,0.80976,119273.85860,-0.03933,-0.80888,0.58666,4373288.80610
1686751194877722880,3510,0.99830,-0.05710,-0.01177,4627562.04460,0.04286,0.58187,0.81215,119273.83670,-0.03952,-0.81128,0.58333,4373288.81880
1686751194902723072,3511,0.99829,-0.05720,-0.01207,4627562.03410,0.04302,0.57905,0.81415,119273.81390,-0.03958,-0.81328,0.58052,4373288.83080
1686751194927723264,3512,0.99847,-0.05393,-0.01192,4627562.02350,0.04089,0.57686,0.81582,119273.78960,-0.03712,-0.81506,0.57819,4373288.84220
1686751194952722944,3513,0.99862,-0.05089,-0.01317,4627562.01320,0.04005,0.57429,0.81767,119273.76480,-0.03405,-0.81707,0.57554,4373288.85370
1686751194977723136,3514,0.99873,-0.04895,-0.01159,4627562.00440,0.03750,0.57102,0.82008,119273.74000,-0.03352,-0.81947,0.57214,4373288.86550
1686751195002723072,3515,0.99878,-0.04873,-0.00797,4627561.99640,0.03425,0.56748,0.82267,119273.71540,-0.03556,-0.82194,0.56846,4373288.87730
1686751195027723008,3516,0.99867,-0.05135,-0.00492,4627561.98830,0.03305,0.56368,0.82533,119273.69180,-0.03961,-0.82439,0.56463,4373288.88900
1686751195052723200,3517,0.99854,-0.05392,-0.00100,4627561.98050,0.03110,0.56052,0.82756,119273.66860,-0.04406,-0.82639,0.56138,4373288.90040
1686751195077723136,3518,0.99843,-0.05585,0.00369,4627561.97290,0.02818,0.55848,0.82904,119273.64550,-0.04836,-0.82764,0.55918,4373288.91140
1686751195102723072,3519,0.99835,-0.05695,0.00681,4627561.96490,0.02614,0.55744,0.82981,119273.62200,-0.05106,-0.82826,0.55801,4373288.92200
1686751195127723008,3520,0.99838,-0.05569,0.01162,4627561.95730,0.02143,0.55730,0.83003,119273.59780,-0.05270,-0.82844,0.55759,4373288.93230
1686751195152723200,3521,0.99834,-0.05570,0.01454,4627561.94950,0.01892,0.55611,0.83090,119273.57320,-0.05436,-0.82924,0.55624,4373288.94300
1686751195177723136,3522,0.99843,-0.05436,0.01359,4627561.94050,0.01875,0.55274,0.83314,119273.54810,-0.05280,-0.83158,0.55289,4373288.95380
1686751195202723072,3523,0.99862,-0.05180,0.00908,4627561.93080,0.02078,0.54721,0.83673,119273.52280,-0.04832,-0.83539,0.54753,4373288.96550
1686751195227723008,3524,0.99866,-0.05169,0.00176,4627561.92030,0.02652,0.54108,0.84055,119273.49850,-0.04440,-0.83938,0.54173,4373288.97840
1686751195252722944,3525,0.99846,-0.05535,-0.00462,4627561.90920,0.03361,0.53586,0.84364,119273.47520,-0.04422,-0.84249,0.53689,4373288.99200
1686751195277723136,3526,0.99808,-0.06100,-0.01103,4627561.89750,0.04183,0.53144,0.84606,119273.45230,-0.04575,-0.84490,0.53297,4373289.00590
1686751195302723072,3527,0.99775,-0.06519,-0.01559,4627561.88610,0.04776,0.52833,0.84769,119273.42900,-0.04702,-0.84653,0.53026,4373289.01980
1686751195327723008,3528,0.99765,-0.06646,-0.01668,4627561.87580,0.04929,0.52686,0.84852,119273.40440,-0.04760,-0.84735,0.52890,4373289.03320
1686751195352723200,3529,0.99759,-0.06751,-0.01627,4627561.86610,0.04944,0.52593,0.84909,119273.37900,-0.04876,-0.84784,0.52800,4373289.04560
1686751195377722880,3530,0.99779,-0.06516,-0.01316,4627561.85770,0.04556,0.52614,0.84917,119273.35250,-0.04841,-0.84789,0.52795,4373289.05650
1686751195402723072,3531,0.99813,-0.06016,-0.01044,4627561.84980,0.04064,0.52707,0.84885,119273.32520,-0.04556,-0.84769,0.52854,4373289.06680
1686751195427723264,3532,0.99868,-0.05087,-0.00651,4627561.84240,0.03246,0.52874,0.84816,119273.29740,-0.03971,-0.84726,0.52970,4373289.07600
1686751195452722944,3533,0.99919,-0.04031,-0.00198,4627561.83530,0.02307,0.53030,0.84750,119273.26940,-0.03311,-0.84685,0.53080,4373289.08420
1686751195477723136,3534,0.99949,-0.03185,0.00058,4627561.82830,0.01643,0.53084,0.84731,119273.24220,-0.02729,-0.84687,0.53110,4373289.09240
1686751195502723072,3535,0.99972,-0.02373,0.00144,4627561.82160,0.01135,0.52984,0.84802,119273.21600,-0.02089,-0.84777,0.52996,4373289.10140
1686751195527723008,3536,0.99980,-0.01980,-0.00052,4627561.81450,0.01088,0.52737,0.84957,119273.19200,-0.01655,-0.84941,0.52748,4373289.11140
1686751195552723200,3537,0.99977,-0.02107,-0.00302,4627561.80660,0.01362,0.52449,0.85131,119273.17010,-0.01635,-0.85115,0.52466,4373289.12160
1686751195577723136,3538,0.99969,-0.02478,-0.00339,4627561.79870,0.01584,0.52241,0.85254,119273.15040,-0.01935,-0.85233,0.52264,4373289.13220
1686751195602723072,3539,0.99955,-0.02969,-0.00375,4627561.79140,0.01868,0.52118,0.85324,119273.13220,-0.02338,-0.85293,0.52150,4373289.14330
1686751195627723008,3540,0.99931,-0.03718,-0.00204,4627561.78490,0.02109,0.52008,0.85386,119273.11500,-0.03069,-0.85331,0.52051,4373289.15380
1686751195652723200,3541,0.99898,-0.04523,0.00115,4627561.77880,0.02248,0.51831,0.85490,119273.09810,-0.03926,-0.85400,0.51880,4373289.16330
1686751195677723136,3542,0.99858,-0.05324,0.00166,4627561.77240,0.02602,0.51464,0.85701,119273.08130,-0.04648,-0.85575,0.51529,4373289.17240
1686751195702723072,3543,0.99826,-0.05899,0.00025,4627561.76540,0.02987,0.50904,0.86023,119273.06380,-0.05087,-0.85872,0.50991,4373289.18110
1686751195727723008,3544,0.99806,-0.06222,-0.00169,4627561.75790,0.03281,0.50288,0.86373,119273.04560,-0.05289,-0.86211,0.50395,4373289.18980
1686751195752722944,3545,0.99789,-0.06493,-0.00312,4627561.75030,0.03509,0.49764,0.86667,119273.02670,-0.05472,-0.86495,0.49887,4373289.19880
1686751195777723136,3546,0.99787,-0.06526,-0.00207,4627561.74350,0.03408,0.49357,0.86904,119273.00660,-0.05569,-0.86726,0.49474,4373289.20770
1686751195802723072,3547,0.99790,-0.06477,-0.00245,4627561.73730,0.03391,0.48950,0.87134,119272.98500,-0.05523,-0.86960,0.49067,4373289.21670
1686751195827723008,3548,0.99795,-0.06394,-0.00207,4627561.73100,0.03291,0.48547,0.87363,119272.96210,-0.05486,-0.87191,0.48658,4373289.22530
1686751195852723200,3549,0.99798,-0.06354,-0.00061,4627561.72420,0.03120,0.48164,0.87581,119272.93850,-0.05535,-0.87406,0.48265,4373289.23340
1686751195877722880,3550,0.99813,-0.06109,-0.00112,4627561.71680,0.03026,0.47844,0.87760,119272.91400,-0.05308,-0.87599,0.47939,4373289.24150
1686751195902723072,3551,0.99839,-0.05663,-0.00132,4627561.70910,0.02819,0.47653,0.87870,119272.88890,-0.04913,-0.87733,0.47737,4373289.24980
1686751195927723264,3552,0.99857,-0.05336,-0.00198,4627561.70140,0.02716,0.47582,0.87913,119272.86390,-0.04596,-0.87793,0.47659,4373289.25850
1686751195952722944,3553,0.99869,-0.05122,-0.00044,4627561.69420,0.02480,0.47603,0.87908,119272.83920,-0.04481,-0.87794,0.47667,4373289.26720
1686751195977723136,3554,0.99876,-0.04966,0.00291,4627561.68760,0.02112,0.47643,0.87896,119272.81460,-0.04503,-0.87781,0.47689,4373289.27580
1686751196002723072,3555,0.99882,-0.04816,0.00600,4627561.68060,0.01767,0.47604,0.87925,119272.78970,-0.04520,-0.87810,0.47633,4373289.28340
1686751196027723008,3556,0.99893,-0.04540,0.00892,4627561.67300,0.01365,0.47342,0.88073,119272.76460,-0.04420,-0.87967,0.47353,4373289.29020
1686751196052723200,3557,0.99909,-0.04175,0.00868,4627561.66610,0.01190,0.46835,0.88346,119272.73960,-0.04095,-0.88256,0.46842,4373289.29770
1686751196077723136,3558,0.99927,-0.03722,0.00808,4627561.66050,0.01006,0.46253,0.88654,119272.71530,-0.03673,-0.88582,0.46257,4373289.30670
1686751196102723072,3559,0.99940,-0.03401,0.00696,4627561.65580,0.00936,0.45702,0.88940,119272.69190,-0.03342,-0.88880,0.45707,4373289.31680
1686751196127723008,3560,0.99939,-0.03459,0.00478,4627561.65030,0.01136,0.45150,0.89220,119272.66950,-0.03302,-0.89160,0.45161,4373289.32690
1686751196152723200,3561,0.99929,-0.03748,0.00227,4627561.64350,0.01471,0.44622,0.89480,119272.64760,-0.03455,-0.89414,0.44646,4373289.33610
1686751196177723136,3562,0.99925,-0.03867,-0.00090,4627561.63620,0.01790,0.44174,0.89696,119272.62550,-0.03429,-0.89631,0.44211,4373289.34510
1686751196202723072,3563,0.99938,-0.03515,-0.00207,4627561.62930,0.01730,0.43914,0.89825,119272.60280,-0.03066,-0.89773,0.43948,4373289.35390
1686751196227723008,3564,0.99954,-0.03016,-0.00231,4627561.62280,0.01529,0.43776,0.89896,119272.57950,-0.02610,-0.89858,0.43802,4373289.36200
1686751196252722944,3565,0.99959,-0.02836,-0.00385,4627561.61650,0.01582,0.43541,0.90010,119272.55630,-0.02385,-0.89979,0.43568,4373289.36970
1686751196277723136,3566,0.99954,-0.02970,-0.00529,4627561.61010,0.01761,0.43207,0.90167,119272.53330,-0.02450,-0.90135,0.43240,4373289.37710
1686751196302723072,3567,0.99955,-0.02956,-0.00554,4627561.60380,0.01770,0.42929,0.90299,119272.51020,-0.02431,-0.90268,0.42962,4373289.38470
1686751196327723008,3568,0.99957,-0.02868,-0.00666,4627561.59730,0.01827,0.42677,0.90418,119272.48680,-0.02309,-0.90391,0.42711,4373289.39260
1686751196352723200,3569,0.99958,-0.02815,-0.00712,4627561.59080,0.01840,0.42396,0.90550,119272.46320,-0.02247,-0.90524,0.42430,4373289.40050
1686751196377722880,3570,0.99955,-0.02896,-0.00791,4627561.58400,0.01936,0.42042,0.90712,119272.43900,-0.02295,-0.90687,0.42079,4373289.40840
1686751196402723072,3571,0.99951,-0.02938,-0.01079,4627561.57650,0.02205,0.41627,0.90897,119272.41410,-0.02222,-0.90877,0.41672,4373289.41640
1686751196427723264,3572,0.99955,-0.02572,-0.01534,4627561.56820,0.02458,0.41197,0.91087,119272.38780,-0.01711,-0.91083,0.41242,4373289.42410
1686751196452722944,3573,0.99966,-0.01752,-0.01932,4627561.55960,0.02480,0.40832,0.91250,119272.36000,-0.00809,-0.91267,0.40862,4373289.43150
1686751196477723136,3574,0.99977,-0.00890,-0.01973,4627561.55170,0.02165,0.40590,0.91366,119272.33140,-0.00012,-0.91387,0.40600,4373289.43890
1686751196502723072,3575,0.99989,-0.00339,-0.01471,4627561.54540,0.01482,0.40492,0.91423,119272.30300,0.00285,-0.91435,0.40492,4373289.44570
1686751196527723008,3576,0.99998,-0.00237,-0.00626,4627561.54070,0.00669,0.40446,0.91453,119272.27540,0.00037,-0.91455,0.40446,4373289.45170
