timestamp (ns), T_wf(00), T_wf(01), T_wf(02), T_wf(03), T_wf(10), T_wf(11), T_wf(12), T_wf(13), T_wf(20), T_wf(21), T_wf(22), T_wf(23)
1677764699898000128,0.99902,0.02786,-0.03432,0.21433,-0.02692,0.99926,0.02759,0.00239,0.03506,-0.02664,0.99903,-0.01187
1677764699908000000,0.99899,0.02814,-0.03503,0.21863,-0.02712,0.99921,0.02921,0.00229,0.03583,-0.02823,0.99896,-0.01276
1677764699917999872,0.99895,0.02851,-0.03576,0.22295,-0.02741,0.99915,0.03080,0.00219,0.03661,-0.02978,0.99889,-0.01366
1677764699928000000,0.99891,0.02900,-0.03660,0.22728,-0.02782,0.99909,0.03241,0.00210,0.03750,-0.03135,0.99880,-0.01445
1677764699938000128,0.99886,0.02959,-0.03754,0.23160,-0.02832,0.99902,0.03402,0.00202,0.03851,-0.03292,0.99872,-0.01525
1677764699948000256,0.99880,0.03022,-0.03852,0.23594,-0.02885,0.99895,0.03564,0.00197,0.03956,-0.03449,0.99862,-0.01614
1677764699958000128,0.99874,0.03082,-0.03951,0.24026,-0.02935,0.99887,0.03725,0.00191,0.04061,-0.03605,0.99852,-0.01683
1677764699968000256,0.99870,0.03123,-0.04030,0.24451,-0.02967,0.99881,0.03879,0.00188,0.04147,-0.03754,0.99843,-0.01753
1677764699978000128,0.99868,0.03133,-0.04078,0.24862,-0.02969,0.99875,0.04020,0.00184,0.04198,-0.03894,0.99836,-0.01802
1677764699988000256,0.99867,0.03102,-0.04107,0.25256,-0.02932,0.99871,0.04143,0.00185,0.04230,-0.04018,0.99830,-0.01831
1677764699998000128,0.99869,0.03032,-0.04125,0.25626,-0.02857,0.99870,0.04233,0.00192,0.04248,-0.04110,0.99825,-0.01840
1677764700008000256,0.99872,0.02931,-0.04118,0.25963,-0.02755,0.99871,0.04266,0.00202,0.04237,-0.04147,0.99824,-0.01819
1677764700018000128,0.99877,0.02817,-0.04091,0.26266,-0.02643,0.99875,0.04241,0.00209,0.04206,-0.04128,0.99826,-0.01788
1677764700028000000,0.99882,0.02703,-0.04045,0.26539,-0.02535,0.99881,0.04164,0.00209,0.04152,-0.04057,0.99831,-0.01727
1677764700038000128,0.99887,0.02599,-0.03978,0.26784,-0.02438,0.99888,0.04047,0.00200,0.04079,-0.03946,0.99839,-0.01667
1677764700048000000,0.99892,0.02513,-0.03897,0.27003,-0.02361,0.99896,0.03899,0.00179,0.03990,-0.03802,0.99848,-0.01597
1677764700058000128,0.99898,0.02445,-0.03800,0.27204,-0.02303,0.99903,0.03743,0.00148,0.03887,-0.03652,0.99858,-0.01538
1677764700068000000,0.99903,0.02397,-0.03685,0.27397,-0.02264,0.99909,0.03607,0.00103,0.03768,-0.03520,0.99867,-0.01479
1677764700078000128,0.99908,0.02368,-0.03566,0.27584,-0.02244,0.99913,0.03503,0.00047,0.03646,-0.03420,0.99875,-0.01431
1677764700088000000,0.99913,0.02360,-0.03444,0.27767,-0.02241,0.99916,0.03439,-0.00017,0.03523,-0.03359,0.99881,-0.01393
1677764700098000128,0.99916,0.02365,-0.03332,0.27946,-0.02251,0.99917,0.03397,-0.00083,0.03410,-0.03319,0.99887,-0.01365
1677764700108000000,0.99919,0.02378,-0.03236,0.28120,-0.02268,0.99917,0.03369,-0.00146,0.03314,-0.03293,0.99891,-0.01347
1677764700118000128,0.99922,0.02389,-0.03150,0.28289,-0.02283,0.99918,0.03353,-0.00207,0.03228,-0.03278,0.99894,-0.01329
1677764700128000000,0.99924,0.02384,-0.03072,0.28451,-0.02282,0.99918,0.03337,-0.00260,0.03149,-0.03264,0.99897,-0.01311
1677764700138000128,0.99927,0.02359,-0.02994,0.28603,-0.02260,0.99920,0.03311,-0.00308,0.03070,-0.03241,0.99900,-0.01292
1677764700148000000,0.99931,0.02306,-0.02917,0.28748,-0.02210,0.99922,0.03268,-0.00344,0.02990,-0.03201,0.99904,-0.01273
1677764700157999872,0.99935,0.02223,-0.02844,0.28889,-0.02132,0.99926,0.03207,-0.00365,0.02914,-0.03145,0.99908,-0.01254
1677764700168000000,0.99939,0.02106,-0.02776,0.29028,-0.02019,0.99931,0.03129,-0.00371,0.02840,-0.03071,0.99912,-0.01213
1677764700177999872,0.99944,0.01958,-0.02700,0.29166,-0.01876,0.99936,0.03039,-0.00364,0.02758,-0.02986,0.99917,-0.01183
1677764700188000256,0.99950,0.01783,-0.02612,0.29308,-0.01705,0.99942,0.02945,-0.00349,0.02663,-0.02899,0.99922,-0.01142
1677764700198000128,0.99956,0.01585,-0.02515,0.29455,-0.01513,0.99948,0.02852,-0.00330,0.02558,-0.02813,0.99928,-0.01111
1677764700208000256,0.99962,0.01371,-0.02407,0.29611,-0.01305,0.99953,0.02765,-0.00307,0.02444,-0.02732,0.99933,-0.01070
1677764700218000128,0.99967,0.01155,-0.02307,0.29778,-0.01093,0.99958,0.02683,-0.00283,0.02337,-0.02656,0.99937,-0.01038
1677764700228000256,0.99971,0.00942,-0.02215,0.29956,-0.00884,0.99962,0.02612,-0.00259,0.02239,-0.02591,0.99941,-0.00997
